operator;federal_state;latitude;longitude;power_kw;type;num_plugs
Q1 Autostrom;Sachsen-Anhalt;51.801562;12.3922;150;Schnellladeeinrichtung;3
Lidl;Sachsen-Anhalt;51.88048;12.65407;97;Normalladeeinrichtung;2
EDEKA Habedank e.K.;Sachsen-Anhalt;51.913268;12.780153;44;Normalladeeinrichtung;2
envia Mitteldeutsche Energie AG;Sachsen-Anhalt;51.827623;12.826586;44;Normalladeeinrichtung;2
Autohaus Albersdorf GmbH;Schleswig-Holstein;54.143662;9.286028;39.65;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.147639;9.28279;22;Normalladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Schleswig-Holstein;53.90075;9.12262;150;Schnellladeeinrichtung;2
Eskildsen GmbH & CO KG;Schleswig-Holstein;53.90908;9.142234;39.6;Normalladeeinrichtung;2
Stadtwerke Steinburg GmbH;Schleswig-Holstein;53.89784302;9.121495474;44;Normalladeeinrichtung;2
Stadtwerke Steinburg GmbH;Schleswig-Holstein;53.90017736;9.146241571;44;Normalladeeinrichtung;2
Stadtwerke Steinburg GmbH;Schleswig-Holstein;53.90871732;9.138646302;44;Normalladeeinrichtung;2
Stadtwerke Steinburg GmbH;Schleswig-Holstein;53.89966567;9.126401539;44;Normalladeeinrichtung;2
Stadtwerke Steinburg GmbH;Schleswig-Holstein;53.896652;9.13945;44;Normalladeeinrichtung;2
Stadtwerke Steinburg GmbH;Schleswig-Holstein;53.898544;9.131788;22;Normalladeeinrichtung;2
Stadtwerke Steinburg GmbH;Schleswig-Holstein;53.898544;9.131788;22;Normalladeeinrichtung;2
Stadtwerke Steinburg GmbH;Schleswig-Holstein;53.898544;9.131788;22;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;53.99795;9.26293;33;Normalladeeinrichtung;2
HanseWerk Charging Station;Schleswig-Holstein;53.99824;9.262949;44;Normalladeeinrichtung;2
Veronika Röttger;Schleswig-Holstein;53.984249;9.277208;50;Schnellladeeinrichtung;2
Bretterbude Büsum GmbH & Co. KG;Schleswig-Holstein;54.135632;8.845477;22;Normalladeeinrichtung;2
Bretterbude Büsum GmbH & Co. KG;Schleswig-Holstein;54.135632;8.845477;22;Normalladeeinrichtung;2
Bretterbude Büsum GmbH & Co. KG;Schleswig-Holstein;54.135632;8.845477;22;Normalladeeinrichtung;2
Bretterbude Büsum GmbH & Co. KG;Schleswig-Holstein;54.135632;8.845477;22;Normalladeeinrichtung;2
Bretterbude Büsum GmbH & Co. KG;Schleswig-Holstein;54.135632;8.845477;22;Normalladeeinrichtung;2
Bretterbude Büsum GmbH & Co. KG;Schleswig-Holstein;54.135632;8.845477;22;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;54.14137;8.84373;44;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;54.133918;8.845005;44;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;54.129217;8.855977;44;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;54.12947;8.86708;44;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;54.1387;8.87345;44;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;54.131845;8.85609;22;Normalladeeinrichtung;1
E.ON Drive GmbH;Schleswig-Holstein;54.131897;8.856138;22;Normalladeeinrichtung;1
EnBW mobility+ AG und Co.KG;Schleswig-Holstein;54.137559;8.874535;150;Schnellladeeinrichtung;2
GP JOULE Connect GmbH;Schleswig-Holstein;54.140303;8.877273;300;Schnellladeeinrichtung;4
HanseWerk Charging Station;Schleswig-Holstein;54.129077;8.856024;44;Normalladeeinrichtung;2
HanseWerk Charging Station;Schleswig-Holstein;54.129687;8.867516;44;Normalladeeinrichtung;2
HanseWerk Charging Station;Schleswig-Holstein;54.13294;8.84331;44;Normalladeeinrichtung;2
HanseWerk Charging Station;Schleswig-Holstein;54.13852;8.87303;44;Normalladeeinrichtung;2
HanseWerk Charging Station;Schleswig-Holstein;54.141433;8.843466;44;Normalladeeinrichtung;2
Hotel Dorfkrug Büsum GmbH & Co. KG;Schleswig-Holstein;54.131663;8.859033;50;Schnellladeeinrichtung;1
Hotel Dorfkrug Büsum GmbH & Co. KG;Schleswig-Holstein;54.132206;8.859006;120;Schnellladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.13438;8.8492;11;Normalladeeinrichtung;1
Stadtwerke Heide GmbH;Schleswig-Holstein;54.131756;8.875343;44;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;54.260656;9.303683;22;Normalladeeinrichtung;2
Gemeinde Eddelak;Schleswig-Holstein;53.9526;9.1569;44;Normalladeeinrichtung;2
Gemeinde Eddelak;Schleswig-Holstein;53.9599;9.1508;44;Normalladeeinrichtung;2
Sönke Flindt;Schleswig-Holstein;53.949198;9.144674;11;Normalladeeinrichtung;1
Sönke Flindt;Schleswig-Holstein;53.949283;9.144664;11;Normalladeeinrichtung;1
Stadtwerke Steinburg GmbH;Schleswig-Holstein;53.9526;9.1569;43.74;Normalladeeinrichtung;2
Stadtwerke Steinburg GmbH;Schleswig-Holstein;53.9458;9.1378;44;Normalladeeinrichtung;2
GP JOULE Connect GmbH;Schleswig-Holstein;54.283528;9.132528;22;Normalladeeinrichtung;1
GP JOULE Connect GmbH;Schleswig-Holstein;54.2835;9.132639;22;Normalladeeinrichtung;1
GP JOULE Connect GmbH;Schleswig-Holstein;54.283528;9.132361;99;Schnellladeeinrichtung;2
WULFF MED TEC GmbH;Schleswig-Holstein;54.281414;9.141049;22;Normalladeeinrichtung;1
WULFF MED TEC GmbH;Schleswig-Holstein;54.281414;9.141049;22;Normalladeeinrichtung;4
WULFF MED TEC GmbH;Schleswig-Holstein;54.281414;9.141049;22;Normalladeeinrichtung;4
GP JOULE Connect GmbH;Schleswig-Holstein;54.02951243;8.839595318;44;Normalladeeinrichtung;2
GP JOULE Connect GmbH;Schleswig-Holstein;54.004181;8.883078;150;Schnellladeeinrichtung;3
HBW Verwaltungs GmbH;Schleswig-Holstein;54.004524;8.883705;62;Schnellladeeinrichtung;2
HBW Verwaltungs GmbH;Schleswig-Holstein;54.029575;8.839656;22;Normalladeeinrichtung;2
Wintershall Dea Deutschland AG;Schleswig-Holstein;54.01902;8.869116;44;Normalladeeinrichtung;2
Allego GmbH;Schleswig-Holstein;54.17727;9.092317;93;Schnellladeeinrichtung;2
B+W Fahrzeugtechnik GmbH&Co.KG;Schleswig-Holstein;54.178195;9.092429;39.6;Normalladeeinrichtung;2
Comfort Charge;Schleswig-Holstein;54.19892;9.10044;150;Schnellladeeinrichtung;4
Emil Frey Küstengarage GmbH ;Schleswig-Holstein;54.198865;9.125854;39.6;Normalladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Schleswig-Holstein;54.19662;9.128715;150;Schnellladeeinrichtung;3
EWE Go GmbH;Schleswig-Holstein;54.198537;9.126191;125;Schnellladeeinrichtung;2
GP JOULE Connect GmbH;Schleswig-Holstein;54.17631;9.09231;150;Schnellladeeinrichtung;2
May & Olde GmbH;Schleswig-Holstein;54.198344;9.125458;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.19361111;9.109166667;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.19361111;9.091944444;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.19555556;9.100555556;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.198056;9.080833;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.195278;9.091944;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.1943246;9.1227282;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.175921;9.092673;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.193436;9.093271;22;Normalladeeinrichtung;1
Stadtwerke Heide GmbH;Schleswig-Holstein;54.193436;9.093271;22;Normalladeeinrichtung;1
Stadtwerke Heide GmbH;Schleswig-Holstein;54.195946;9.121534;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.195946;9.121534;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.193042;9.092068;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.201802;9.11461;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.197534;9.122208;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.1971981;9.0742122;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.205643;9.105813;11;Normalladeeinrichtung;1
Stadtwerke Heide GmbH;Schleswig-Holstein;54.195635;9.0940303;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.19529;9.094493;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.19797;9.08054;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.188535;9.104559;22;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.188555;9.104648;22;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.194933;9.117676;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.192746;9.089786;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.187587;9.104748;11;Normalladeeinrichtung;1
Stadtwerke Heide GmbH;Schleswig-Holstein;54.187629;9.104971;11;Normalladeeinrichtung;1
Stadtwerke Heide GmbH;Schleswig-Holstein;54.193263;9.111493;22;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.183656;9.094166;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.19507;9.098505;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.197753;9.092975;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.202582;9.155716;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.279943;9.011612;44;Normalladeeinrichtung;2
Citywatt GmbH;Schleswig-Holstein;54.1651601;9.08891201;44;Normalladeeinrichtung;2
GP JOULE Connect GmbH;Schleswig-Holstein;54.27868;9.195554;22;Normalladeeinrichtung;2
GP JOULE Connect GmbH;Schleswig-Holstein;54.27868;9.195554;44;Normalladeeinrichtung;4
Stadtwerke Heide GmbH;Schleswig-Holstein;54.3221142;9.0278106;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.331918;9.025721;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.33194752;9.02395009;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.3319609;9.0240612;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.3319894;9.024086;44;Normalladeeinrichtung;2
Eskildsen GmbH & CO KG;Schleswig-Holstein;53.955877;9.014502;39.6;Normalladeeinrichtung;2
Eskildsen GmbH & CO KG;Schleswig-Holstein;53.955697;9.01448;39.6;Normalladeeinrichtung;2
Michael Härtel;Schleswig-Holstein;53.95185;9.0181;10;Normalladeeinrichtung;1
Stadtwerke Steinburg GmbH;Schleswig-Holstein;53.94995454;9.01342677;44;Normalladeeinrichtung;2
Stadtwerke Steinburg GmbH;Schleswig-Holstein;53.953806;9.012176;44;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;54.098052;9.064756;44;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;54.09002;9.06916;44;Normalladeeinrichtung;2
HanseWerk Charging Station;Schleswig-Holstein;54.08883;9.074037;44;Normalladeeinrichtung;2
HanseWerk Charging Station;Schleswig-Holstein;54.09781;9.064542;44;Normalladeeinrichtung;2
Lidl;Schleswig-Holstein;54.05459;9.03555;92;Schnellladeeinrichtung;3
Lother GmbH;Schleswig-Holstein;54.090326;9.068948;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.090903;9.072199;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.083305;9.069054;44;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;54.21738;8.89843;44;Normalladeeinrichtung;2
HanseWerk Charging Station;Schleswig-Holstein;54.217351;8.89845;44;Normalladeeinrichtung;2
Flugplatz Heide Büsum GmbH;Schleswig-Holstein;54.153474;8.895143;22;Normalladeeinrichtung;1
E.ON Drive GmbH;Schleswig-Holstein;54.26372;9.298858;22;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;54.26372;9.2988581;22;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;54.263907;9.293793;22;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.352236;9.0749;44;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;54.081879;9.296181;22;Normalladeeinrichtung;2
HanseWerk Charging Station;Schleswig-Holstein;54.082009;9.296188;44;Normalladeeinrichtung;2
Kanal33;Schleswig-Holstein;54.0633046;9.30862;22;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.242026;8.92989;44;Normalladeeinrichtung;2
Sun Island Sonnenstudio / Einzelunternehmen;Schleswig-Holstein;53.98713344;9.113849848;22;Normalladeeinrichtung;1
WES Verwaltung & Finanzen GmbH;Schleswig-Holstein;53.98751193;9.11357224;22;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;54.20077;8.40881;44;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;54.20077;8.40881;44;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;54.2008;8.909;44;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;54.2008;8.909;44;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;54.2008;8.909;44;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;54.22042;9.28215;44;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;54.22042;9.28215;44;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;54.22042;9.28215;44;Normalladeeinrichtung;2
Laue Festgarderoben;Schleswig-Holstein;54.219657;9.296646;22;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.218614;9.274603;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.237167;9.085722;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.229319;9.08355;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.229319;9.083551;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.229319;9.083552;44;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;54.210577;8.921203;44;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;54.210577;8.921203;44;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;54.210577;8.921203;44;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;54.210577;8.921203;44;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;54.210577;8.921203;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.21525;8.922632;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.212048;8.922101;44;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;54.175073;8.936176;44;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;54.175073;8.936176;44;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;54.175073;8.936176;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.163768;8.997439;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.1660715;8.9986201;44;Normalladeeinrichtung;2
Stadtwerke Heide GmbH;Schleswig-Holstein;54.1647271;8.9952898;44;Normalladeeinrichtung;2
e-werk Sachsenwald GmbH;Schleswig-Holstein;53.526496;10.304689;44;Normalladeeinrichtung;2
e-werk Sachsenwald GmbH;Schleswig-Holstein;53.522411;10.31454;44;Normalladeeinrichtung;2
e-werk Sachsenwald GmbH;Schleswig-Holstein;53.525611;10.314552;4;Normalladeeinrichtung;2
e-werk Sachsenwald GmbH;Schleswig-Holstein;53.5292;10.313715;44;Normalladeeinrichtung;2
WEMAG AG;Schleswig-Holstein;53.636921;11.625096;30;Normalladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Schleswig-Holstein;53.733686;10.636539;150;Schnellladeeinrichtung;2
Vereinigte Stadtwerke GmbH;Schleswig-Holstein;53.734064;10.643445;44;Normalladeeinrichtung;2
e-werk Sachsenwald GmbH;Schleswig-Holstein;53.47361;10.287814;44;Normalladeeinrichtung;2
e-werk Sachsenwald GmbH;Schleswig-Holstein;53.47361;10.287814;44;Normalladeeinrichtung;2
e-werk Sachsenwald GmbH;Schleswig-Holstein;53.485195;10.287948;44;Normalladeeinrichtung;2
e-werk Sachsenwald GmbH;Schleswig-Holstein;53.469348;10.27908;44;Normalladeeinrichtung;2
Comfort Charge;Schleswig-Holstein;53.47521;10.62007;100;Schnellladeeinrichtung;3
E.ON Drive GmbH;Schleswig-Holstein;53.47449;10.62269;22;Normalladeeinrichtung;1
E.ON Drive GmbH;Schleswig-Holstein;53.47449;10.62269;22;Normalladeeinrichtung;1
GP JOULE Connect GmbH;Schleswig-Holstein;53.47613215;10.62469125;44;Normalladeeinrichtung;2
e-werk Sachsenwald GmbH;Schleswig-Holstein;53.490461;10.362785;44;Normalladeeinrichtung;2
Kreis Herzogtum Lauenburg, Gebietskörperschaft;Schleswig-Holstein;53.531512;10.514628;22;Normalladeeinrichtung;1
e-werk Sachsenwald GmbH;Schleswig-Holstein;53.467103;10.309832;44;Normalladeeinrichtung;2
e-werk Sachsenwald GmbH;Schleswig-Holstein;53.462641;10.315018;44;Normalladeeinrichtung;2
e-werk Sachsenwald GmbH;Schleswig-Holstein;53.472003;10.311743;44;Normalladeeinrichtung;2
Aral Pulse;Schleswig-Holstein;53.43988;10.36584;300;Schnellladeeinrichtung;2
Aral Pulse;Schleswig-Holstein;53.43996;10.36578;300;Schnellladeeinrichtung;2
Autohaus Siemers GmbH & Co.KG;Schleswig-Holstein;53.44359;10.362934;39.6;Normalladeeinrichtung;2
Autohaus Siemers GmbH & Co.KG;Schleswig-Holstein;53.443408;10.361984;13.2;Normalladeeinrichtung;1
famila;Schleswig-Holstein;53.432495;10.34185;100;Schnellladeeinrichtung;3
Herbert Wulf GmbH & Co. KG;Schleswig-Holstein;53.408193;10.446322;22;Normalladeeinrichtung;2
Herbert Wulf GmbH & Co. KG ;Schleswig-Holstein;53.408177;10.446319;39.65;Normalladeeinrichtung;2
Kreis Herzogtum Lauenburg, Gebietskörperschaft;Schleswig-Holstein;53.431702;10.378398;22;Normalladeeinrichtung;1
Stadtwerke Geesthacht GmbH;Schleswig-Holstein;53.402268;10.426554;22;Normalladeeinrichtung;2
Stadtwerke Geesthacht GmbH;Schleswig-Holstein;53.434083;10.372365;11;Normalladeeinrichtung;2
Stadtwerke Geesthacht GmbH;Schleswig-Holstein;53.44270827;10.38263178;22;Normalladeeinrichtung;2
Stadtwerke Geesthacht GmbH;Schleswig-Holstein;53.42783366;10.37237501;22;Normalladeeinrichtung;2
Stadtwerke Geesthacht GmbH;Schleswig-Holstein;53.43432247;10.37210545;11;Normalladeeinrichtung;2
Stadtwerke Geesthacht GmbH;Schleswig-Holstein;53.43782833;10.36638428;44;Normalladeeinrichtung;2
Stadtwerke Geesthacht GmbH;Schleswig-Holstein;53.43199604;10.35995215;44;Normalladeeinrichtung;2
Stadtwerke Geesthacht GmbH;Schleswig-Holstein;53.43027336;10.37652254;44;Normalladeeinrichtung;2
Stadtwerke Geesthacht GmbH;Schleswig-Holstein;53.43027336;10.37652254;44;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;53.520922;10.806497;93;Schnellladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;53.520471;10.804038;93;Schnellladeeinrichtung;2
Vereinigte Stadtwerke GmbH;Schleswig-Holstein;53.748511;10.565309;22;Normalladeeinrichtung;2
Tania Rose;Schleswig-Holstein;53.7643517;10.6498981;22;Normalladeeinrichtung;1
Vereinigte Stadtwerke GmbH;Schleswig-Holstein;53.637798;10.523468;44;Normalladeeinrichtung;2
e-werk Sachsenwald GmbH;Schleswig-Holstein;53.488827;10.316308;44;Normalladeeinrichtung;2
Vereinigte Stadtwerke GmbH;Schleswig-Holstein;53.781707;10.642045;44;Normalladeeinrichtung;2
Vereinigte Stadtwerke GmbH;Schleswig-Holstein;53.711303;10.525257;22;Normalladeeinrichtung;2
Lidl;Schleswig-Holstein;53.3739462;10.5480332;44;Normalladeeinrichtung;2
Objekt & Eigentum UG (haftungsbeschränkt) & Co. KG;Schleswig-Holstein;53.38142;10.554609;11;Normalladeeinrichtung;1
VersorgungsBetriebe Elbe GmbH;Schleswig-Holstein;53.373785;10.552642;44;Normalladeeinrichtung;2
VersorgungsBetriebe Elbe GmbH;Schleswig-Holstein;53.370041;10.566966;44;Normalladeeinrichtung;2
VersorgungsBetriebe Elbe GmbH;Schleswig-Holstein;53.374449;10.550757;150;Schnellladeeinrichtung;3
VersorgungsBetriebe Elbe GmbH;Schleswig-Holstein;53.374056;10.554083;150;Schnellladeeinrichtung;2
VersorgungsBetriebe Elbe GmbH;Schleswig-Holstein;53.375014;10.585823;150;Schnellladeeinrichtung;2
LAN1 Hotspots GmbH;Schleswig-Holstein;53.600533;10.717763;22;Normalladeeinrichtung;2
Gasthof Basedau;Schleswig-Holstein;53.432432;10.547784;22;Normalladeeinrichtung;3
Vereinigte Stadtwerke GmbH;Schleswig-Holstein;53.627303;10.689797;44;Normalladeeinrichtung;2
Augustinum Energiemanagement GmbH;Schleswig-Holstein;53.632289;10.710062;44;Normalladeeinrichtung;4
EDEKA Süllau;Schleswig-Holstein;53.613174;10.678305;44;Normalladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Schleswig-Holstein;53.622641;10.682439;93;Schnellladeeinrichtung;2
Ing.W. Riemer GmbH & CO KG;Schleswig-Holstein;53.6241;10.679586;50;Schnellladeeinrichtung;1
Vereinigte Stadtwerke GmbH;Schleswig-Holstein;53.621997;10.705946;44;Normalladeeinrichtung;2
Vereinigte Stadtwerke GmbH;Schleswig-Holstein;53.623657;10.684742;44;Normalladeeinrichtung;2
Vereinigte Stadtwerke GmbH;Schleswig-Holstein;53.64054;10.695074;150;Schnellladeeinrichtung;2
Vereinigte Stadtwerke GmbH;Schleswig-Holstein;53.623572;10.695421;44;Normalladeeinrichtung;2
Vereinigte Stadtwerke GmbH;Schleswig-Holstein;53.630526;10.693503;22;Normalladeeinrichtung;2
Vereinigte Stadtwerke GmbH;Schleswig-Holstein;53.624957;10.688735;44;Normalladeeinrichtung;2
Vereinigte Stadtwerke GmbH;Schleswig-Holstein;53.609174;10.676234;22;Normalladeeinrichtung;2
Vereinigte Stadtwerke GmbH;Schleswig-Holstein;53.654247;10.577401;44;Normalladeeinrichtung;2
Vereinigte Stadtwerke GmbH;Schleswig-Holstein;53.654247;10.577401;44;Normalladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Schleswig-Holstein;53.699656;10.741201;150;Schnellladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Schleswig-Holstein;53.69123;10.7938;150;Schnellladeeinrichtung;2
Kreis Herzogtum Lauenburg, Gebietskörperschaft;Schleswig-Holstein;53.698133;10.772729;22;Normalladeeinrichtung;1
Vereinigte Stadtwerke GmbH;Schleswig-Holstein;53.699647;10.770292;44;Normalladeeinrichtung;2
Vereinigte Stadtwerke GmbH;Schleswig-Holstein;53.691097;10.80493;44;Normalladeeinrichtung;2
Vereinigte Stadtwerke GmbH;Schleswig-Holstein;53.69973;10.774686;44;Normalladeeinrichtung;2
Vereinigte Stadtwerke GmbH;Schleswig-Holstein;53.699248;10.765853;150;Schnellladeeinrichtung;2
Vereinigte Stadtwerke GmbH;Schleswig-Holstein;53.688828;10.779032;44;Normalladeeinrichtung;2
Vereinigte Stadtwerke GmbH;Schleswig-Holstein;53.690749;10.779226;44;Normalladeeinrichtung;2
Vereinigte Stadtwerke GmbH;Schleswig-Holstein;53.688562;10.487265;44;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;53.51255;10.497984;93;Schnellladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;53.504079;10.478891;44;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;53.510095;10.487616;44;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;53.512544;10.478891;93;Schnellladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;53.509842;10.4827;44;Normalladeeinrichtung;2
E.ON Drive GmbH;Schleswig-Holstein;53.502922;10.478678;11;Normalladeeinrichtung;1
HanseWerk Charging Station;Schleswig-Holstein;53.510262;10.487847;44;Normalladeeinrichtung;2
Lidl;Schleswig-Holstein;53.5044295;10.4879727;44;Normalladeeinrichtung;2
Vereinigte Stadtwerke GmbH;Schleswig-Holstein;53.501704;10.482877;44;Normalladeeinrichtung;2
Vereinigte Stadtwerke GmbH;Schleswig-Holstein;53.67671;10.474463;44;Normalladeeinrichtung;2
EWE Go GmbH;Schleswig-Holstein;53.488962;10.271298;150;Schnellladeeinrichtung;2
e-werk Sachsenwald GmbH;Schleswig-Holstein;53.52122;10.27758;44;Normalladeeinrichtung;2
go2zero;Schleswig-Holstein;53.513897;10.272609;22;Normalladeeinrichtung;2
go2zero;Schleswig-Holstein;53.513897;10.272609;22;Normalladeeinrichtung;2
